ADI ADJA 0 0.00261887304569831
ALIMBONGO ADJA 0 5.231107706247127e-05
ANGUMU ADJA 0 0.00030565872906484153
ARIWARA ADJA 0 0.00692128857140404
ARU ADJA 0 0.0043115890062601974
AUNGBA ADJA 0 0.0022733577024238536
BAMBO ADJA 0 1.6551191226625603e-05
BAMBU-MINES ADJA 0 7.371866884451073e-05
BENI ADJA 0 8.589645792711579e-06
BIENA ADJA 0 4.2468038625016706e-05
BINZA ADJA 0 3.588359701380292e-05
BIRAMBIZO ADJA 0 2.0103433561719926e-05
BIRINGI ADJA 0 0.003055735570245325
BOGA ADJA 0 8.376587019103058e-05
BUNIA ADJA 0 8.099057991172383e-05
BUTEMBO ADJA 0 6.252441363630893e-09
DAMAS ADJA 0 0.0003548959081532381
DRODRO ADJA 0 8.791510765411201e-05
FATAKI ADJA 0 0.00013374732153754358
GETHY ADJA 0 0.00013235964267260697
GOMA ADJA 0 9.257570042661727e-07
ITEBERO ADJA 0 7.115223731651073e-05
JIBA ADJA 0 6.937779937162237e-05
KALUNGUTA ADJA 0 6.164584742682403e-06
KAMANGO ADJA 0 4.2479679813631574e-05
KAMBALA ADJA 0 0.00038425104464519244
KARISIMBI ADJA 0 1.2484328133104976e-06
KATWA ADJA 0 8.120929237730232e-09
KAYNA ADJA 0 4.591150253812694e-05
KIBIRIZI ADJA 0 2.6011955772809044e-05
KIBUA ADJA 0 6.0010612009605974e-05
KILO ADJA 0 8.883467625982856e-05
KIROTSHE ADJA 0 1.2638088113038789e-05
KITOYI ADJA 0 2.3764571575287434e-05
KOMANDA ADJA 0 5.475549378810083e-05
KYONDO ADJA 0 2.6845563193376468e-05
LAYBO ADJA 0 0.00562554663025591
LINGA ADJA 0 4.4440399770116914e-05
LITA ADJA 0 0.00015428607304786136
LOGO ADJA 0 0.00012652654297814486
LOLWA ADJA 0 0.00013702482256869843
LUBERO ADJA 0 2.9853103784611154e-05
MABALAKO ADJA 0 0.000117758699954116
MAHAGI ADJA 0 0.0004867749708741228
MAMBASA ADJA 0 6.991770540191689e-05
MANDIMA ADJA 0 0.0002462364279530207
MANGALA ADJA 0 0.000262967221212857
MANGUREDJIPA ADJA 0 8.928201971283227e-05
MASEREKA ADJA 0 2.111259236991189e-05
MASISI ADJA 0 2.9660116548683272e-05
MONGBWALU ADJA 0 0.00019468240475437471
MUSIENENE ADJA 0 3.4225912245557006e-05
MUTWANGA ADJA 0 4.8434587740355256e-05
MWESO ADJA 0 2.541163064684941e-05
NIA-NIA ADJA 0 0.00020132773094247411
NIZI ADJA 0 7.986839566489369e-05
NYANKUNDE ADJA 0 0.0002476528597800138
NYARAMBE ADJA 0 0.0005193020492657649
NYIRAGONGO ADJA 0 2.812727008184202e-06
OICHA ADJA 0 2.0959079059769955e-05
PINGA ADJA 0 6.532986786835379e-05
RETHY ADJA 0 5.641825722051851e-05
RIMBA ADJA 0 0.00021091635100888847
RUTSHURU ADJA 0 3.111507269748584e-06
RWAMPARA ADJA 0 0.00013254338602055425
RWANGUBA ADJA 0 3.0616982364944714e-06
TCHOMIA ADJA 0 0.00035249020777148877
VUHOVI ADJA 0 4.6443819497553225e-07
WALIKALE ADJA 0 6.649459263354927e-05
ADI ALIMBONGO 0 0.00016700264925227198
ADJA ALIMBONGO 0 0.00013715578787817614
ANGUMU ALIMBONGO 0 0.00024286385312841523
ARIWARA ALIMBONGO 0 0.0001276342119581637
ARU ALIMBONGO 0 0.00018434271616261098
AUNGBA ALIMBONGO 0 0.00018541002299881065
BAMBO ALIMBONGO 0 0.00033433662347478717
BAMBU-MINES ALIMBONGO 0 8.55508046618089e-05
BENI ALIMBONGO 0 0.00011799056626409417
BIENA ALIMBONGO 0 0.000605350628052452
BINZA ALIMBONGO 0 0.0006192666184669782
BIRAMBIZO ALIMBONGO 0 0.00034777465430896115
BIRINGI ALIMBONGO 0 0.00023302977840756968
BOGA ALIMBONGO 0 0.0003831324085611569
BUNIA ALIMBONGO 0 0.00013903520527794056
BUTEMBO ALIMBONGO 0 1.7721433613379946e-07
DAMAS ALIMBONGO 0 0.00016346463824860888
DRODRO ALIMBONGO 0 0.00010319167877603155
FATAKI ALIMBONGO 0 0.00011779650744204746
GETHY ALIMBONGO 0 0.00030369078519409205
GOMA ALIMBONGO 0 1.52901763775801e-05
ITEBERO ALIMBONGO 0 0.0004887921949190494
JIBA ALIMBONGO 0 6.648784737453777e-05
KALUNGUTA ALIMBONGO 0 8.2042190192921e-05
KAMANGO ALIMBONGO 0 0.0003528134091050101
KAMBALA ALIMBONGO 0 0.00016498785510574905
KARISIMBI ALIMBONGO 0 2.1497610565493852e-05
KATWA ALIMBONGO 0 2.3171914925190942e-07
KAYNA ALIMBONGO 0 0.0012548394758516062
KIBIRIZI ALIMBONGO 0 0.0008510352019031078
KIBUA ALIMBONGO 0 0.0005075249159073401
KILO ALIMBONGO 0 7.854028913039855e-05
KIROTSHE ALIMBONGO 0 0.00016990205782635873
KITOYI ALIMBONGO 0 0.0002506907276827526
KOMANDA ALIMBONGO 0 0.00028217860319401596
KYONDO ALIMBONGO 0 0.0005035084594198975
LAYBO ALIMBONGO 0 0.0001203190595432752
LINGA ALIMBONGO 0 3.324183212439287e-05
LITA ALIMBONGO 0 0.00024651451452130423
LOGO ALIMBONGO 0 8.476360252135586e-05
LOLWA ALIMBONGO 0 0.00041473284074390067
LUBERO ALIMBONGO 0 0.001377805497434107
MABALAKO ALIMBONGO 0 0.0007278631911779775
MAHAGI ALIMBONGO 0 0.00030270985968335756
MAMBASA ALIMBONGO 0 0.00049475365532327
MANDIMA ALIMBONGO 0 0.0005796627778442424
MANGALA ALIMBONGO 0 0.00033855496405147366
MANGUREDJIPA ALIMBONGO 0 0.0007785786071684152
MASEREKA ALIMBONGO 0 0.0005979831671746362
MASISI ALIMBONGO 0 0.0002977177946789601
MONGBWALU ALIMBONGO 0 0.00014007392521944308
MUSIENENE ALIMBONGO 0 0.0006997298865635292
MUTWANGA ALIMBONGO 0 0.00045330330200584937
MWESO ALIMBONGO 0 0.00036962695095352693
NIA-NIA ALIMBONGO 0 0.0006589969638965769
NIZI ALIMBONGO 0 0.00010958626329168909
NYANKUNDE ALIMBONGO 0 0.000154735598999909
NYARAMBE ALIMBONGO 0 0.0004455404995688253
NYIRAGONGO ALIMBONGO 0 5.256305316773385e-05
OICHA ALIMBONGO 0 0.00019902066508251123
PINGA ALIMBONGO 0 0.0012003597025096503
RETHY ALIMBONGO 0 3.9045812103001366e-05
RIMBA ALIMBONGO 0 0.0001500635168461947
RUTSHURU ALIMBONGO 0 7.562358414535373e-05
RWAMPARA ALIMBONGO 0 0.00021230928305215964
RWANGUBA ALIMBONGO 0 6.928588391975735e-05
TCHOMIA ALIMBONGO 0 0.0006535174271102115
VUHOVI ALIMBONGO 0 1.2243916218987658e-05
WALIKALE ALIMBONGO 0 0.00046954267538933364
ADI ANGUMU 0 0.000373984655169636
ADJA ANGUMU 0 0.00032743893819322075
ALIMBONGO ANGUMU 0 9.922838525696303e-05
ARIWARA ANGUMU 0 0.0003445690194283985
ARU ANGUMU 0 0.0005846306911574543
AUNGBA ANGUMU 0 0.0006228417928171917
BAMBO ANGUMU 0 3.0279051071326136e-05
BAMBU-MINES ANGUMU 0 0.0001876722393162048
BENI ANGUMU 0 1.8989256540399757e-05
BIENA ANGUMU 0 8.38699175111059e-05
BINZA ANGUMU 0 6.481611973659779e-05
BIRAMBIZO ANGUMU 0 3.6319945284367196e-05
BIRINGI ANGUMU 0 0.00039865963958321245
BOGA ANGUMU 0 0.00018683925289797863
BUNIA ANGUMU 0 0.0002467422538850861
BUTEMBO ANGUMU 0 1.3194951941182153e-08
DAMAS ANGUMU 0 0.0002803652592871714
DRODRO ANGUMU 0 0.0003927920518669189
FATAKI ANGUMU 0 0.000505694239765421
GETHY ANGUMU 0 0.0003298800456932993
GOMA ANGUMU 0 1.6659817608729449e-06
ITEBERO ANGUMU 0 0.00011675507860028916
JIBA ANGUMU 0 0.0003945524291547734
KALUNGUTA ANGUMU 0 1.3469695995286748e-05
KAMANGO ANGUMU 0 9.093815599806648e-05
KAMBALA ANGUMU 0 0.0007733604084260532
KARISIMBI ANGUMU 0 2.2546117300501566e-06
KATWA ANGUMU 0 1.7131878109547616e-08
KAYNA ANGUMU 0 8.587037692058294e-05
KIBIRIZI ANGUMU 0 4.9225244174108494e-05
